"시점","항공사별(1)","도착출발별(1)",운항 (편),여객 (명),화물 (톤)
"2018.09","에어서울","출발",360,63279,570
"2018.09","제주항공","계",8194,1394302,9110
"2018.09","제주항공","도착",4098,697603,4713
"2018.09","제주항공","출발",4096,696699,4397
"2018.09","진에어","계",5721,1004022,8029
"2018.09","진에어","도착",2860,502591,4064
"2018.09","진에어","출발",2861,501431,3965
"2018.09","대한항공","계",18210,2774042,156494
"2018.09","대한항공","도착",9112,1389458,77293
"2018.09","대한항공","출발",9098,1384584,79201
"2018.09","티웨이항공","계",4700,775711,4774
"2018.09","티웨이항공","도착",2352,387051,2444
"2018.09","티웨이항공","출발",2348,388660,2329
"2018.09","이스타항공","계",4379,739179,4579
"2018.09","이스타항공","도착",2189,368738,2368
"2018.09","이스타항공","출발",2190,370441,2211
"2018.09","외항사","계",13927,2210718,115051
"2018.09","외항사","도착",6967,1107721,54866
"2018.09","외항사","출발",6960,1102997,60185
"2018.10","아시아나항공","계",11998,2266881,92887
"2018.10","아시아나항공","도착",5999,1140913,45973
"2018.10","아시아나항공","출발",5999,1125968,46914
"2018.10","에어부산","계",6434,1058692,6815
"2018.10","에어부산","도착",3216,529350,3476
"2018.10","에어부산","출발",3218,529342,3339
"2018.10","에어인천","계",143,0,2316
"2018.10","에어인천","도착",71,0,1025
"2018.10","에어인천","출발",72,0,1292
"2018.10","에어서울","계",872,150724,1336
"2018.10","에어서울","도착",436,75139,697
"2018.10","에어서울","출발",436,75585,639
"2018.10","제주항공","계",8230,1417299,9940
"2018.10","제주항공","도착",4118,714313,5115
"2018.10","제주항공","출발",4112,702986,4825
"2018.10","진에어","계",5906,1063401,9122
"2018.10","진에어","도착",2955,535913,4586
"2018.10","진에어","출발",2951,527488,4536
"2018.10","대한항공","계",18549,2986599,161698
"2018.10","대한항공","도착",9271,1503926,79756
"2018.10","대한항공","출발",9278,1482673,81941
"2018.10","티웨이항공","계",4930,831045,5446
"2018.10","티웨이항공","도착",2467,416503,2794
"2018.10","티웨이항공","출발",2463,414542,2653
"2018.10","이스타항공","계",4424,746570,4911
"2018.10","이스타항공","도착",2212,373372,2532
"2018.10","이스타항공","출발",2212,373198,2379
"2018.10","외항사","계",14342,2378313,120386
"2018.10","외항사","도착",7168,1204816,56371
"2018.10","외항사","출발",7174,1173497,64014
"2018.11","아시아나항공","계",11422,2107851,89296
"2018.11","아시아나항공","도착",5711,1050514,44371
"2018.11","아시아나항공","출발",5711,1057337,44925
"2018.11","에어부산","계",6239,1010972,6628
"2018.11","에어부산","도착",3122,504007,3366
"2018.11","에어부산","출발",3117,506965,3262
"2018.11","에어인천","계",187,0,2647
"2018.11","에어인천","도착",94,0,1038
"2018.11","에어인천","출발",93,0,1608
"2018.11","에어서울","계",885,151022,1313
"2018.11","에어서울","도착",442,73885,673
"2018.11","에어서울","출발",443,77137,640
"2018.11","제주항공","계",8323,1442347,9224
"2018.11","제주항공","도착",4162,716504,4653
"2018.11","제주항공","출발",4161,725843,4571
"2018.11","진에어","계",5177,962694,9005
"2018.11","진에어","도착",2589,476572,4421
"2018.11","진에어","출발",2588,486122,4584
"2018.11","대한항공","계",17553,2716078,155451
"2018.11","대한항공","도착",8776,1357948,75960
"2018.11","대한항공","출발",8777,1358130,79491
"2018.11","티웨이항공","계",4933,851401,5417
"2018.11","티웨이항공","도착",2465,422530,2740
"2018.11","티웨이항공","출발",2468,428871,2677
"2018.11","이스타항공","계",4226,723287,4564
"2018.11","이스타항공","도착",2113,358877,2329
"2018.11","이스타항공","출발",2113,364410,2235
"2018.11","외항사","계",14003,2260084,120138
"2018.11","외항사","도착",6998,1110097,55376
"2018.11","외항사","출발",7005,1149987,64762
"2018.12","아시아나항공","계",11716,2015536,90109
"2018.12","아시아나항공","도착",5860,1011828,45866
"2018.12","아시아나항공","출발",5856,1003708,44243
"2018.12","에어부산","계",6633,1025106,6846
"2018.12","에어부산","도착",3315,512467,3513
"2018.12","에어부산","출발",3318,512639,3333
"2018.12","에어인천","계",161,0,2450
"2018.12","에어인천","도착",80,0,988
"2018.12","에어인천","출발",81,0,1462
"2018.12","에어서울","계",1038,184041,1639
"2018.12","에어서울","도착",519,91976,882
"2018.12","에어서울","출발",519,92065,758
"2018.12","제주항공","계",8744,1482406,10080
"2018.12","제주항공","도착",4369,735515,5138
"2018.12","제주항공","출발",4375,746891,4942
"2018.12","진에어","계",5388,1035090,10424
"2018.12","진에어","도착",2692,515063,5141
"2018.12","진에어","출발",2696,520027,5283
"2018.12","대한항공","계",17988,2701795,150367
"2018.12","대한항공","도착",9001,1362022,75173
"2018.12","대한항공","출발",8987,1339773,75194
"2018.12","티웨이항공","계",5385,899231,5915
"2018.12","티웨이항공","도착",2688,447260,3019
"2018.12","티웨이항공","출발",2697,451971,2896
"2018.12","이스타항공","계",4385,713369,4721
"2018.12","이스타항공","도착",2192,355053,2425
"2018.12","이스타항공","출발",2193,358316,2296
"2018.12","외항사","계",14628,2361968,114221
"2018.12","외항사","도착",7315,1155740,55287
"2018.12","외항사","출발",7313,1206228,58934
"2019.01","아시아나항공","계",11824,2246042,84020
"2019.01","아시아나항공","도착",5909,1111166,43030
"2019.01","아시아나항공","출발",5915,1134876,40990
"2019.01","에어부산","계",6708,1091118,7749
"2019.01","에어부산","도착",3353,543411,3951
"2019.01","에어부산","출발",3355,547707,3798
"2019.01","에어인천","계",125,0,2012
"2019.01","에어인천","도착",63,0,682
"2019.01","에어인천","출발",62,0,1329
"2019.01","에어서울","계",1033,182616,1774
"2019.01","에어서울","도착",516,89178,912
"2019.01","에어서울","출발",517,93438,861
"2019.01","제주항공","계",8886,1550564,11029
"2019.01","제주항공","도착",4441,763140,5594
"2019.01","제주항공","출발",4445,787424,5435
"2019.01","진에어","계",5273,1015669,10133
"2019.01","진에어","도착",2636,502934,5022
"2019.01","진에어","출발",2637,512735,5111
"2019.01","대한항공","계",18187,2841979,141632
"2019.01","대한항공","도착",9087,1396118,68775
"2019.01","대한항공","출발",9100,1445861,72856
"2019.01","티웨이항공","계",5639,973694,6843
"2019.01","티웨이항공","도착",2820,481573,3483
"2019.01","티웨이항공","출발",2819,492121,3360
"2019.01","이스타항공","계",4550,799428,5301
"2019.01","이스타항공","도착",2274,395367,2687
"2019.01","이스타항공","출발",2276,404061,2614
"2019.01","외항사","계",14979,2508401,111823
"2019.01","외항사","도착",7481,1209722,53308
"2019.01","외항사","출발",7498,1298679,58515
"2019.02","아시아나항공","계",10415,2058063,68404
"2019.02","아시아나항공","도착",5208,1035467,35495
"2019.02","아시아나항공","출발",5207,1022596,32909
"2019.02","에어부산","계",6219,1019192,6985
"2019.02","에어부산","도착",3109,509306,3593
"2019.02","에어부산","출발",3110,509886,3393
"2019.02","에어인천","계",90,0,1422
"2019.02","에어인천","도착",45,0,445
"2019.02","에어인천","출발",45,0,976
"2019.02","에어서울","계",930,167851,1621
"2019.02","에어서울","도착",465,83952,873
"2019.02","에어서울","출발",465,83899,748
"2019.02","제주항공","계",8058,1442343,10354
"2019.02","제주항공","도착",4030,724180,5509
"2019.02","제주항공","출발",4028,718163,4845
"2019.02","진에어","계",5011,982845,9353
"2019.02","진에어","도착",2506,494066,4866
"2019.02","진에어","출발",2505,488779,4487
"2019.02","대한항공","계",16465,2762827,122135
"2019.02","대한항공","도착",8234,1393098,60819
"2019.02","대한항공","출발",8231,1369729,61315
"2019.02","티웨이항공","계",5149,902103,6472
"2019.02","티웨이항공","도착",2574,451959,3372
"2019.02","티웨이항공","출발",2575,450144,3100
"2019.02","이스타항공","계",4248,769676,5379
"2019.02","이스타항공","도착",2125,384921,2800
"2019.02","이스타항공","출발",2123,384755,2579
"2019.02","외항사","계",13520,2349355,96420
"2019.02","외항사","도착",6761,1200434,47991
"2019.02","외항사","출발",6759,1148921,48430
"2019.03","아시아나항공","계",11347,2122736,84985
"2019.03","아시아나항공","도착",5674,1078568,44045
"2019.03","아시아나항공","출발",5673,1044168,40940
"2019.03","에어부산","계",6938,1027518,6429
"2019.03","에어부산","도착",3471,517261,3309
"2019.03","에어부산","출발",3467,510257,3120
"2019.03","에어인천","계",155,0,2903
"2019.03","에어인천","도착",77,0,1155
"2019.03","에어인천","출발",78,0,1748
"2019.03","에어서울","계",1023,181513,1734
"2019.03","에어서울","도착",512,91118,890
"2019.03","에어서울","출발",511,90395,845
"2019.03","제주항공","계",8755,1502151,10147
"2019.03","제주항공","도착",4377,761365,5387
"2019.03","제주항공","출발",4378,740786,4759
"2019.03","진에어","계",5340,1021509,10060
"2019.03","진에어","도착",2672,517617,5061
"2019.03","진에어","출발",2668,503892,4999
"2019.03","대한항공","계",18126,2823111,148505
"2019.03","대한항공","도착",9062,1438645,74156
"2019.03","대한항공","출발",9064,1384466,74349
"2019.03","티웨이항공","계",5640,940618,6230
"2019.03","티웨이항공","도착",2823,475311,3228
"2019.03","티웨이항공","출발",2817,465307,3003
"2019.03","이스타항공","계",4548,774283,4720
"2019.03","이스타항공","도착",2275,392082,2451
"2019.03","이스타항공","출발",2273,382201,2269
"2019.03","외항사","계",14856,2353647,120353
"2019.03","외항사","도착",7426,1231404,60182
"2019.03","외항사","출발",7430,1122243,60171
"2019.04","아시아나항공","계",11397,2239942,81211
"2019.04","아시아나항공","도착",5699,1125494,41360
"2019.04","아시아나항공","출발",5698,1114448,39850
"2019.04","에어부산","계",6335,1007797,6007
"2019.04","에어부산","도착",3168,506270,3080
"2019.04","에어부산","출발",3167,501527,2927
"2019.04","에어인천","계",134,0,2431
"2019.04","에어인천","도착",67,0,983
"2019.04","에어인천","출발",67,0,1448
"2019.04","에어서울","계",902,156875,1415
"2019.04","에어서울","도착",451,79381,746
"2019.04","에어서울","출발",451,77494,669
"2019.04","제주항공","계",8483,1428442,9596
"2019.04","제주항공","도착",4243,722720,5016
"2019.04","제주항공","출발",4240,705722,4581
"2019.04","진에어","계",5723,1125364,9486
"2019.04","진에어","도착",2863,567992,4913
"2019.04","진에어","출발",2860,557372,4573
"2019.04","대한항공","계",17706,2982162,135995
"2019.04","대한항공","도착",8855,1497656,66170
"2019.04","대한항공","출발",8851,1484506,69825
"2019.04","티웨이항공","계",5537,906943,5938
"2019.04","티웨이항공","도착",2768,457559,3087
"2019.04","티웨이항공","출발",2769,449384,2851
"2019.04","이스타항공","계",4438,735914,4355
"2019.04","이스타항공","도착",2219,370676,2246
"2019.04","이스타항공","출발",2219,365238,2110
"2019.04","외항사","계",14637,2435079,114757
"2019.04","외항사","도착",7314,1215499,56065
"2019.04","외항사","출발",7323,1219580,58692
"2019.05","아시아나항공","계",11927,2278215,79044
"2019.05","아시아나항공","도착",5962,1132109,41014
"2019.05","아시아나항공","출발",5965,1146106,38031
"2019.05","에어부산","계",6749,1061878,5874
"2019.05","에어부산","도착",3372,526929,2952
"2019.05","에어부산","출발",3377,534949,2922
"2019.05","에어인천","계",125,0,1930
"2019.05","에어인천","도착",62,0,644
"2019.05","에어인천","출발",63,0,1287
"2019.05","에어서울","계",935,158991,1300
"2019.05","에어서울","도착",467,76250,635
"2019.05","에어서울","출발",468,82741,665
"2019.05","제주항공","계",9220,1508444,9237
"2019.05","제주항공","도착",4611,750770,4724
"2019.05","제주항공","출발",4609,757674,4513
"2019.05","진에어","계",5924,1129555,9071
"2019.05","진에어","도착",2962,562914,4610
"2019.05","진에어","출발",2962,566641,4461
"2019.05","대한항공","계",18472,3058884,136920
"2019.05","대한항공","도착",9231,1522268,68097
"2019.05","대한항공","출발",9241,1536616,68823
"2019.05","티웨이항공","계",5774,930543,5767
"2019.05","티웨이항공","도착",2887,458497,2899
"2019.05","티웨이항공","출발",2887,472046,2868
"2019.05","이스타항공","계",4563,748953,4141
"2019.05","이스타항공","도착",2282,372134,2070
"2019.05","이스타항공","출발",2281,376819,2071
"2019.05","외항사","계",15369,2422928,116800
"2019.05","외항사","도착",7685,1208604,57545
"2019.05","외항사","출발",7684,1214324,59254
"2019.06","아시아나항공","계",11713,2291759,78976
"2019.06","아시아나항공","도착",5855,1148396,41406
"2019.06","아시아나항공","출발",5858,1143363,37570
"2019.06","에어부산","계",6613,1066701,5885
"2019.06","에어부산","도착",3306,533188,2993
"2019.06","에어부산","출발",3307,533513,2892
"2019.06","에어인천","계",139,0,2062
"2019.06","에어인천","도착",70,0,789
"2019.06","에어인천","출발",69,0,1273
"2019.06","에어서울","계",940,166705,1297
"2019.06","에어서울","도착",470,82377,669
"2019.06","에어서울","출발",470,84328,629
"2019.06","제주항공","계",9088,1542775,9193
"2019.06","제주항공","도착",4541,772432,4714
"2019.06","제주항공","출발",4547,770343,4479
"2019.06","진에어","계",5830,1067499,8194
"2019.06","진에어","도착",2913,533497,4170
"2019.06","진에어","출발",2917,534002,4024
"2019.06","대한항공","계",18090,3118721,136888
"2019.06","대한항공","도착",9046,1564252,69066
"2019.06","대한항공","출발",9044,1554469,67822
"2019.06","티웨이항공","계",5664,944048,5836
"2019.06","티웨이항공","도착",2832,468726,2935
"2019.06","티웨이항공","출발",2832,475322,2901
"2019.06","이스타항공","계",4523,772636,4359
"2019.06","이스타항공","도착",2262,385563,2222
"2019.06","이스타항공","출발",2261,387073,2138
"2019.06","외항사","계",15096,2513443,116989
"2019.06","외항사","도착",7546,1253587,57924
"2019.06","외항사","출발",7550,1259856,59065
"2019.07","아시아나항공","계",11972,2238909,81834
"2019.07","아시아나항공","도착",5987,1107513,42365
"2019.07","아시아나항공","출발",5985,1131396,39469
"2019.07","에어부산","계",6710,1050873,5909
"2019.07","에어부산","도착",3353,521753,2970
"2019.07","에어부산","출발",3357,529120,2939
"2019.07","에어인천","계",130,0,1778
"2019.07","에어인천","도착",65,0,633
"2019.07","에어인천","출발",65,0,1145
"2019.07","에어서울","계",967,169017,1351
"2019.07","에어서울","도착",483,82452,677
"2019.07","에어서울","출발",484,86565,674
"2019.07","제주항공","계",9507,1606000,10128
"2019.07","제주항공","도착",4753,797501,5029
"2019.07","제주항공","출발",4754,808499,5099
"2019.07","진에어","계",5964,1029318,7800
"2019.07","진에어","도착",2982,511944,3917
"2019.07","진에어","출발",2982,517374,3884
"2019.07","대한항공","계",18423,3086549,140147
"2019.07","대한항공","도착",9212,1523067,69711
"2019.07","대한항공","출발",9211,1563482,70436
"2019.07","티웨이항공","계",5869,950571,6041
"2019.07","티웨이항공","도착",2934,470229,2998
"2019.07","티웨이항공","출발",2935,480342,3044
"2019.07","이스타항공","계",4843,818970,4867
"2019.07","이스타항공","도착",2420,407508,2464
"2019.07","이스타항공","출발",2423,411462,2403
"2019.07","외항사","계",15774,2619653,116785
"2019.07","외항사","도착",7885,1266500,56752
"2019.07","외항사","출발",7889,1353153,60033
"2019.08","아시아나항공","계",12011,2399695,83764
"2019.08","아시아나항공","도착",6008,1214531,43284
"2019.08","아시아나항공","출발",6003,1185164,40479
"2019.08","에어부산","계",6722,1068749,6211
"2019.08","에어부산","도착",3361,539763,3187
"2019.08","에어부산","출발",3361,528986,3025
"2019.08","에어인천","계",80,0,648
"2019.08","에어인천","도착",40,0,146
"2019.08","에어인천","출발",40,0,502
"2019.08","에어서울","계",994,158577,1391
"2019.08","에어서울","도착",497,81486,715
"2019.08","에어서울","출발",497,77091,676
"2019.08","제주항공","계",10180,1755546,11724
"2019.08","제주항공","도착",5089,890345,6074
"2019.08","제주항공","출발",5091,865201,5651
"2019.08","진에어","계",6084,1088593,8705
"2019.08","진에어","도착",3043,553937,4442
"2019.08","진에어","출발",3041,534656,4263
"2019.08","대한항공","계",18597,3218595,145543
"2019.08","대한항공","도착",9296,1631955,71882
"2019.08","대한항공","출발",9301,1586640,73661
"2019.08","티웨이항공","계",5766,954809,6298
"2019.08","티웨이항공","도착",2881,481838,3207
"2019.08","티웨이항공","출발",2885,472971,3091
"2019.08","이스타항공","계",4998,847862,5188
"2019.08","이스타항공","도착",2500,431677,2701
"2019.08","이스타항공","출발",2498,416185,2488
"2019.08","외항사","계",16012,2789050,116772
"2019.08","외항사","도착",8003,1431448,57638
"2019.08","외항사","출발",8009,1357602,59134
"2019.09","아시아나항공","계",11443,2080605,81373
"2019.09","아시아나항공","도착",5721,1040231,41127
"2019.09","아시아나항공","출발",5722,1040374,40246
"2019.09","에어부산","계",5814,874145,4943
"2019.09","에어부산","도착",2909,437515,2516
"2019.09","에어부산","출발",2905,436630,2428
"2019.09","에어인천","계",76,0,663
"2019.09","에어인천","도착",38,0,134
"2019.09","에어인천","출발",38,0,529
"2019.09","에어서울","계",721,105214,904
"2019.09","에어서울","도착",361,51002,409
"2019.09","에어서울","출발",360,54212,495
"2019.09","제주항공","계",8823,1420066,9188
"2019.09","제주항공","도착",4417,711130,4611
"2019.09","제주항공","출발",4406,708936,4577
"2019.09","진에어","계",5042,930954,8295
"2019.09","진에어","도착",2523,466391,4070
"2019.09","진에어","출발",2519,464563,4225
"2019.09","대한항공","계",17415,2780086,142350
"2019.09","대한항공","도착",8710,1390930,70481
"2019.09","대한항공","출발",8705,1389156,71869
"2019.09","티웨이항공","계",5097,773589,4749
"2019.09","티웨이항공","도착",2548,382573,2305
"2019.09","티웨이항공","출발",2549,391016,2444
"2019.09","이스타항공","계",4375,701740,3754
"2019.09","이스타항공","도착",2187,350158,1906
"2019.09","이스타항공","출발",2188,351582,1849
"2019.09","외항사","계",15059,2385298,111961
"2019.09","외항사","도착",7528,1209772,53372
"2019.09","외항사","출발",7531,1175526,58589
"2019.10","아시아나항공","계",12017,2349282,88528
"2019.10","아시아나항공","도착",6007,1176667,44732
"2019.10","아시아나항공","출발",6010,1172615,43796
"2019.10","에어부산","계",6072,995170,5825
"2019.10","에어부산","도착",3035,497838,2935
"2019.10","에어부산","출발",3037,497332,2890
"2019.10","에어인천","계",84,0,750
"2019.10","에어인천","도착",42,0,221
"2019.10","에어인천","출발",42,0,529
"2019.10","에어서울","계",796,135852,1169
"2019.10","에어서울","도착",398,67435,567
"2019.10","에어서울","출발",398,68417,602
"2019.10","제주항공","계",9076,1543340,10162
"2019.10","제주항공","도착",4534,774000,5108
"2019.10","제주항공","출발",4542,769340,5054
"2019.10","진에어","계",5265,1101542,9056
"2019.10","진에어","도착",2632,551991,4467
"2019.10","진에어","출발",2633,549551,4589
"2019.10","대한항공","계",17851,3097755,147997
"2019.10","대한항공","도착",8921,1556425,72271
"2019.10","대한항공","출발",8930,1541330,75726
"2019.10","티웨이항공","계",5365,896267,5715
"2019.10","티웨이항공","도착",2682,447509,2811
"2019.10","티웨이항공","출발",2683,448758,2904
"2019.10","이스타항공","계",4546,798222,4618
"2019.10","이스타항공","도착",2273,400141,2355
"2019.10","이스타항공","출발",2273,398081,2263
"2019.10","외항사","계",15577,2619541,123791
"2019.10","외항사","도착",7783,1317547,57453
"2019.10","외항사","출발",7794,1301994,66338
"2019.11","아시아나항공","계",11471,2210619,85314
"2019.11","아시아나항공","도착",5734,1098988,42909
"2019.11","아시아나항공","출발",5737,1111631,42405
"2019.11","에어부산","계",5868,981301,5704
"2019.11","에어부산","도착",2932,489549,2862
"2019.11","에어부산","출발",2936,491752,2842
"2019.11","에어인천","계",96,0,925
"2019.11","에어인천","도착",48,0,324
"2019.11","에어인천","출발",48,0,601
"2019.11","에어서울","계",1112,203860,1295
"2019.11","에어서울","도착",556,101071,596
"2019.11","에어서울","출발",556,102789,699
"2019.11","플라이강원","계",84,10176,45
"2019.11","플라이강원","도착",42,5088,22
"2019.11","플라이강원","출발",42,5088,22
"2019.11","제주항공","계",8513,1438204,9097
"2019.11","제주항공","도착",4256,713676,4473
"2019.11","제주항공","출발",4257,724528,4624
"2019.11","진에어","계",4625,970777,8926
"2019.11","진에어","도착",2313,482630,4334
"2019.11","진에어","출발",2312,488147,4592
"2019.11","대한항공","계",16840,2826135,148307
"2019.11","대한항공","도착",8419,1412839,71949
"2019.11","대한항공","출발",8421,1413296,76358
"2019.11","티웨이항공","계",5503,933525,5904
"2019.11","티웨이항공","도착",2751,460597,2854
"2019.11","티웨이항공","출발",2752,472928,3049
"2019.11","이스타항공","계",4518,777932,4295
"2019.11","이스타항공","도착",2259,387331,2174
"2019.11","이스타항공","출발",2259,390601,2122
"2019.11","외항사","계",14994,2449642,122392
"2019.11","외항사","도착",7496,1204663,55924
"2019.11","외항사","출발",7498,1244979,66468
"2019.12","아시아나항공","계",11919,2233899,87487
"2019.12","아시아나항공","도착",5962,1113444,43534
"2019.12","아시아나항공","출발",5957,1120455,43954
"2019.12","에어부산","계",6139,1008901,6281
"2019.12","에어부산","도착",3072,504951,3172
"2019.12","에어부산","출발",3067,503950,3109
"2019.12","에어인천","계",34,0,236
"2019.12","에어인천","도착",17,0,87
"2019.12","에어인천","출발",17,0,150
"2019.12","에어서울","계",1219,221000,1567
"2019.12","에어서울","도착",609,110031,734
"2019.12","에어서울","출발",610,110969,832
"2019.12","플라이강원","계",276,35066,191
"2019.12","플라이강원","도착",138,17835,99
"2019.12","플라이강원","출발",138,17231,93
"2019.12","제주항공","계",9072,1539396,10603
"2019.12","제주항공","도착",4541,768407,5328
"2019.12","제주항공","출발",4531,770989,5276
"2019.12","진에어","계",4948,913284,7943
"2019.12","진에어","도착",2473,452936,3872
"2019.12","진에어","출발",2475,460348,4071
"2019.12","대한항공","계",17493,2898449,148022
"2019.12","대한항공","도착",8752,1454352,72773
"2019.12","대한항공","출발",8741,1444097,75249
"2019.12","티웨이항공","계",5708,958786,6783
"2019.12","티웨이항공","도착",2852,476626,3344
"2019.12","티웨이항공","출발",2856,482160,3439
"2019.12","이스타항공","계",4701,814605,4984
"2019.12","이스타항공","도착",2349,405125,2531
"2019.12","이스타항공","출발",2352,409480,2453
"2019.12","외항사","계",15608,2595835,120580
"2019.12","외항사","도착",7800,1267202,58045
"2019.12","외항사","출발",7808,1328633,62535
"2020.01","아시아나항공","계",11833,2219101,80203
"2020.01","아시아나항공","도착",5916,1108632,40136
"2020.01","아시아나항공","출발",5917,1110469,40067
"2020.01","에어부산","계",6336,1039626,7348
"2020.01","에어부산","도착",3166,521470,3713
"2020.01","에어부산","출발",3170,518156,3636
"2020.01","에어인천","계",14,0,64
"2020.01","에어인천","도착",7,0,5
"2020.01","에어인천","출발",7,0,59
"2020.01","에어서울","계",1244,227974,1715
"2020.01","에어서울","도착",622,112275,832
"2020.01","에어서울","출발",622,115699,883
"2020.01","플라이강원","계",386,40391,256
"2020.01","플라이강원","도착",193,20165,125
"2020.01","플라이강원","출발",193,20226,131
"2020.01","제주항공","계",9399,1587615,11178
"2020.01","제주항공","도착",4700,789292,5614
"2020.01","제주항공","출발",4699,798323,5564
"2020.01","진에어","계",5296,942459,8364
"2020.01","진에어","도착",2648,470672,4132
"2020.01","진에어","출발",2648,471787,4231
"2020.01","대한항공","계",17593,2958861,137482
"2020.01","대한항공","도착",8789,1473548,66803
"2020.01","대한항공","출발",8804,1485313,70680
"2020.01","티웨이항공","계",5842,966402,7450
"2020.01","티웨이항공","도착",2922,480627,3679
"2020.01","티웨이항공","출발",2920,485775,3771
"2020.01","이스타항공","계",4987,850383,5371
"2020.01","이스타항공","도착",2493,424442,2740
"2020.01","이스타항공","출발",2494,425941,2631
"2020.01","외항사","계",16046,2617490,112254
"2020.01","외항사","도착",8025,1286514,53056
"2020.01","외항사","출발",8021,1330976,59198
"2020.02","아시아나항공","계",9327,1243611,71279
"2020.02","아시아나항공","도착",4667,634962,35414
"2020.02","아시아나항공","출발",4660,608649,35865
"2020.02","에어부산","계",4935,474937,3274
"2020.02","에어부산","도착",2473,239325,1642
"2020.02","에어부산","출발",2462,235612,1632
"2020.02","에어인천","계",104,0,890
"2020.02","에어인천","도착",52,0,296
"2020.02","에어인천","출발",52,0,594
"2020.02","에어서울","계",1079,141081,978
"2020.02","에어서울","도착",541,72402,516
"2020.02","에어서울","출발",538,68679,463
"2020.02","플라이강원","계",352,17951,106
"2020.02","플라이강원","도착",176,8716,49
"2020.02","플라이강원","출발",176,9235,57
"2020.02","제주항공","계",6761,815546,5592
"2020.02","제주항공","도착",3387,420673,2922
"2020.02","제주항공","출발",3374,394873,2670
"2020.02","진에어","계",3414,382172,3719
"2020.02","진에어","도착",1713,201819,1953
"2020.02","진에어","출발",1701,180353,1766
"2020.02","대한항공","계",14478,1738592,129110
"2020.02","대한항공","도착",7241,890668,64338
"2020.02","대한항공","출발",7237,847924,64771
"2020.02","티웨이항공","계",4356,515753,3767
"2020.02","티웨이항공","도착",2185,263222,1876
"2020.02","티웨이항공","출발",2171,252531,1891
"2020.02","이스타항공","계",3619,467813,2388
"2020.02","이스타항공","도착",1816,237500,1237
"2020.02","이스타항공","출발",1803,230313,1151
"2020.02","외항사","계",10212,1262492,93781
"2020.02","외항사","도착",5105,645722,46141
"2020.02","외항사","출발",5107,616770,47640
"2020.03","아시아나항공","계",5752,666148,66542
"2020.03","아시아나항공","도착",2890,339937,34013
"2020.03","아시아나항공","출발",2862,326211,32530
"2020.03","에어부산","계",2002,236113,1840
"2020.03","에어부산","도착",1001,118042,916
"2020.03","에어부산","출발",1001,118071,925
"2020.03","에어인천","계",141,0,1578
"2020.03","에어인천","도착",70,0,699
"2020.03","에어인천","출발",71,0,879
"2020.03","에어서울","계",47,8480,32
"2020.03","에어서울","도착",25,4363,17
"2020.03","에어서울","출발",22,4117,15
"2020.03","플라이강원","계",132,8236,39
"2020.03","플라이강원","도착",66,4118,20
"2020.03","플라이강원","출발",66,4118,20
"2020.03","제주항공","계",2442,322821,1733
"2020.03","제주항공","도착",1229,164804,851
"2020.03","제주항공","출발",1213,158017,882
"2020.03","진에어","계",1583,220729,1997
"2020.03","진에어","도착",794,112823,1018
"2020.03","진에어","출발",789,107906,980
"2020.03","대한항공","계",5996,549875,117909
"2020.03","대한항공","도착",3020,292872,59930
"2020.03","대한항공","출발",2976,257003,57979
"2020.03","티웨이항공","계",2561,374587,1666
"2020.03","티웨이항공","도착",1284,187505,821
"2020.03","티웨이항공","출발",1277,187082,844
"2020.03","이스타항공","계",1516,237742,846
"2020.03","이스타항공","도착",759,118822,413
"2020.03","이스타항공","출발",757,118920,434
"2020.03","외항사","계",4059,229331,79194
"2020.03","외항사","도착",2026,111387,38976
"2020.03","외항사","출발",2033,117944,40218
"2020.04","아시아나항공","계",5556,600582,62927
"2020.04","아시아나항공","도착",2773,311130,32442
"2020.04","아시아나항공","출발",2783,289452,30486
"2020.04","에어부산","계",2330,301718,1755
"2020.04","에어부산","도착",1165,150859,877
"2020.04","에어부산","출발",1165,150859,877
"2020.04","에어인천","계",136,0,1421
"2020.04","에어인천","도착",68,0,621
"2020.04","에어인천","출발",68,0,800
"2020.04","에어서울","계",537,100373,420
"2020.04","에어서울","도착",269,50472,217
"2020.04","에어서울","출발",268,49901,203
"2020.04","플라이강원","계",156,8944,49
"2020.04","플라이강원","도착",78,4472,25
"2020.04","플라이강원","출발",78,4472,25
"2020.04","제주항공","계",2797,370090,1464
"2020.04","제주항공","도착",1399,186613,727
"2020.04","제주항공","출발",1398,183477,736
"2020.04","진에어","계",1932,275378,2033
"2020.04","진에어","도착",966,138227,1024
"2020.04","진에어","출발",966,137151,1008
"2020.04","대한항공","계",6527,506086,112272
"2020.04","대한항공","도착",3261,272591,57405
"2020.04","대한항공","출발",3266,233495,54866
"2020.04","티웨이항공","계",2778,361266,1492
"2020.04","티웨이항공","도착",1389,180709,748
"2020.04","티웨이항공","출발",1389,180557,745
"2020.04","외항사","계",2697,46648,57172
"2020.04","외항사","도착",1365,34376,28898
"2020.04","외항사","출발",1332,12272,28274
"2020.05","아시아나항공","계",6469,764720,61896
"2020.05","아시아나항공","도착",3232,390421,32089
"2020.05","아시아나항공","출발",3237,374299,29807
"2020.05","에어부산","계",3642,508000,2297
"2020.05","에어부산","도착",1821,254000,1149
"2020.05","에어부산","출발",1821,254000,1149
"2020.05","에어인천","계",123,0,1111
"2020.05","에어인천","도착",62,0,464
