film_code,cinema_code,total_sales,tickets_sold,tickets_out,show_time,occu_perc,ticket_price,ticket_use,capacity,date,month,quarter,day
1484,432,1200000,40,0,8,1.64,30000.0,40,2439.0243902439024,2018-05-13,5,2,13
1484,466,1200000,20,0,1,11.7,60000.0,20,170.94017094017096,2018-05-13,5,2,13
1484,515,1200000,24,0,1,4.62,50000.0,24,519.4805194805194,2018-05-13,5,2,13
1484,506,1120000,14,0,1,3.5,80000.0,14,400.0,2018-05-13,5,2,13
1484,222,1120000,14,0,1,16.67,80000.0,14,83.98320335932813,2018-05-13,5,2,13
1484,501,1060000,24,0,1,11.94,44166.666666666664,24,201.00502512562818,2018-05-13,5,2,13
1484,321,1000000,20,0,1,4.59,50000.0,20,435.7298474945534,2018-05-13,5,2,13
1484,504,980000,14,0,4,1.75,70000.0,14,800.0,2018-05-13,5,2,13
1484,323,840000,14,0,4,4.02,60000.0,14,348.25870646766174,2018-05-13,5,2,13
1484,249,840000,42,0,2,11.67,20000.0,42,359.8971722365039,2018-05-13,5,2,13
1484,442,800000,10,0,1,5.13,80000.0,10,194.9317738791423,2018-05-13,5,2,13
1484,468,780000,15,0,2,5.1,52000.0,15,294.11764705882354,2018-05-13,5,2,13
1484,492,600000,11,0,1,5.29,54545.454545454544,11,207.93950850661625,2018-05-13,5,2,13
1484,465,520000,13,0,2,1.97,40000.0,13,659.8984771573604,2018-05-13,5,2,13
1484,461,500000,10,0,1,12.5,50000.0,10,80.0,2018-05-13,5,2,13
1484,273,450000,9,0,2,1.22,50000.0,9,737.7049180327868,2018-05-13,5,2,13
1484,531,120000,2,0,1,2.44,60000.0,2,81.9672131147541,2018-05-13,5,2,13
1484,448,51915000,351,0,6,30.31,147905.9829059829,351,1158.0336522599803,2018-05-12,5,2,12
1484,304,32550000,217,0,7,15.52,150000.0,217,1398.19587628866,2018-05-12,5,2,12
1484,89,24000000,300,0,4,56.39,80000.0,300,532.0092214931725,2018-05-12,5,2,12
1484,141,22650000,154,0,6,13.37,147077.9220779221,154,1151.8324607329844,2018-05-12,5,2,12
1484,186,21600000,270,0,5,10.67,80000.0,270,2530.4592314901593,2018-05-12,5,2,12
1484,34,16440000,137,0,4,31.14,120000.0,137,439.9486191393706,2018-05-12,5,2,12
1484,307,16320000,204,0,6,29.44,80000.0,204,692.9347826086956,2018-05-12,5,2,12
1484,344,15510000,147,0,3,18.63,105510.20408163265,147,789.0499194847022,2018-05-12,5,2,12
1484,489,14400000,186,0,8,41.07,77419.35483870968,186,452.88531775018265,2018-05-12,5,2,12
1484,51,14300000,148,0,5,5.09,96621.62162162163,148,2907.6620825147347,2018-05-12,5,2,12
1484,52,12000000,120,0,6,3.54,100000.0,120,3389.8305084745766,2018-05-12,5,2,12
1484,163,11760000,139,0,3,74.33,84604.3165467626,139,187.00390152024755,2018-05-12,5,2,12
1484,115,11000000,220,0,1,76.12,50000.0,220,289.0173410404624,2018-05-12,5,2,12
1484,417,10630000,107,0,5,7.09,99345.79439252337,107,1509.1678420310297,2018-05-12,5,2,12
1484,262,10500000,210,0,2,32.81,50000.0,210,640.0487656202376,2018-05-12,5,2,12
1484,390,10320000,167,0,6,81.48,61796.40718562874,167,204.95827196858124,2018-05-12,5,2,12
1484,518,9120000,104,0,5,18.87,87692.30769230769,104,551.1393746687864,2018-05-12,5,2,12
1484,513,8520000,142,0,1,57.26,60000.0,142,247.99161718477123,2018-05-12,5,2,12
1484,312,8320000,104,0,7,16.02,80000.0,104,649.1885143570537,2018-05-12,5,2,12
1484,71,7650000,51,0,1,21.34,150000.0,51,238.98781630740396,2018-05-12,5,2,12
1484,172,7600000,95,0,3,20.88,80000.0,95,454.9808429118774,2018-05-12,5,2,12
1484,166,7595000,123,0,2,25.89,61747.96747967479,123,475.0869061413673,2018-05-12,5,2,12
1484,183,7520000,94,0,4,5.22,80000.0,94,1800.7662835249043,2018-05-12,5,2,12
1484,481,6960000,116,0,2,14.36,60000.0,116,807.799442896936,2018-05-12,5,2,12
1484,39,6900000,70,0,6,2.12,98571.42857142857,70,3301.88679245283,2018-05-12,5,2,12
1484,185,6240000,78,0,6,3.49,80000.0,78,2234.9570200573066,2018-05-12,5,2,12
1484,198,6230000,89,0,2,23.8,70000.0,89,373.9495798319328,2018-05-12,5,2,12
1484,414,5520000,69,0,3,15.97,80000.0,69,432.0601127113338,2018-05-12,5,2,12
1484,396,5300000,53,0,3,12.02,100000.0,53,440.9317803660566,2018-05-12,5,2,12
1484,167,5110000,73,0,12,1.62,70000.0,73,4506.172839506173,2018-05-12,5,2,12
1484,243,5100000,85,0,4,11.36,60000.0,85,748.2394366197184,2018-05-12,5,2,12
1484,524,5040000,63,0,3,41.18,80000.0,63,152.986886838271,2018-05-12,5,2,12
1484,291,4620000,77,0,6,7.55,60000.0,77,1019.8675496688742,2018-05-12,5,2,12
1484,165,4560000,57,0,4,12.67,80000.0,57,449.8816101026046,2018-05-12,5,2,12
1484,162,4440000,74,0,6,1.27,60000.0,74,5826.7716535433065,2018-05-12,5,2,12
1484,277,4320000,54,0,3,4.93,80000.0,54,1095.3346855983775,2018-05-12,5,2,12
1484,152,4200000,105,0,1,46.88,40000.0,105,223.97610921501706,2018-05-12,5,2,12
1484,175,4200000,70,0,6,2.46,60000.0,70,2845.528455284553,2018-05-12,5,2,12
1484,480,4170000,70,0,1,63.64,59571.42857142857,70,109.99371464487744,2018-05-12,5,2,12
1484,254,3780000,54,0,5,4.14,70000.0,54,1304.3478260869567,2018-05-12,5,2,12
1484,455,3760000,47,0,3,4.48,80000.0,47,1049.1071428571427,2018-05-12,5,2,12
1484,142,3700000,37,0,6,3.75,100000.0,37,986.6666666666667,2018-05-12,5,2,12
1484,64,3650000,73,0,1,22.81,50000.0,73,320.03507233669444,2018-05-12,5,2,12
1484,380,3620000,38,0,2,14.07,95263.15789473684,38,270.0781805259417,2018-05-12,5,2,12
1484,506,3600000,45,0,1,11.25,80000.0,45,400.0,2018-05-12,5,2,12
1484,247,3560000,72,0,1,19.15,49444.444444444445,72,375.9791122715405,2018-05-12,5,2,12
1484,461,3500000,70,0,2,43.75,50000.0,70,160.0,2018-05-12,5,2,12
1484,245,3240000,54,0,1,16.88,60000.0,54,319.9052132701422,2018-05-12,5,2,12
1484,292,3180000,106,0,2,29.12,30000.0,106,364.010989010989,2018-05-12,5,2,12
1484,475,3150000,52,0,2,17.93,60576.92307692308,52,290.01673173452315,2018-05-12,5,2,12
1484,474,3120000,39,0,2,61.9,80000.0,39,63.004846526655896,2018-05-12,5,2,12
1484,250,3120000,39,0,4,2.06,80000.0,39,1893.2038834951456,2018-05-12,5,2,12
1484,72,2880000,26,0,3,8.58,110769.23076923077,26,303.030303030303,2018-05-12,5,2,12
1484,248,2820000,45,0,2,3.26,62666.666666666664,45,1380.3680981595094,2018-05-12,5,2,12
1484,492,2820000,62,0,1,29.81,45483.87096774193,62,207.98389802079842,2018-05-12,5,2,12
1484,314,2800000,40,0,2,8.28,70000.0,40,483.09178743961354,2018-05-12,5,2,12
1484,338,2800000,61,0,2,13.29,45901.639344262294,61,458.99172310007526,2018-05-12,5,2,12
1484,499,2700000,27,0,1,13.64,100000.0,27,197.94721407624633,2018-05-12,5,2,12
1484,181,2650000,33,0,4,4.55,80303.0303030303,33,725.2747252747253,2018-05-12,5,2,12
1484,144,2480000,31,0,4,15.2,80000.0,31,203.94736842105266,2018-05-12,5,2,12
1484,201,2240000,32,0,2,5.05,70000.0,32,633.6633663366337,2018-05-12,5,2,12
1484,225,2240000,32,0,4,3.52,70000.0,32,909.0909090909091,2018-05-12,5,2,12
1484,339,2220000,37,0,3,4.11,60000.0,37,900.2433090024331,2018-05-12,5,2,12
1484,321,2150000,43,0,1,9.86,50000.0,43,436.105476673428,2018-05-12,5,2,12
1484,266,2100000,14,0,2,4.27,150000.0,14,327.86885245901647,2018-05-12,5,2,12
1484,528,2040000,17,0,2,17.71,120000.0,17,95.99096555618294,2018-05-12,5,2,12
1484,432,1990000,44,0,6,2.4,45227.27272727273,44,1833.3333333333335,2018-05-12,5,2,12
1484,94,1960000,28,0,6,0.9,70000.0,28,3111.111111111111,2018-05-12,5,2,12
1484,196,1760000,22,0,1,7.33,80000.0,22,300.1364256480218,2018-05-12,5,2,12
1484,253,1750000,50,0,3,17.54,35000.0,50,285.06271379703537,2018-05-12,5,2,12
1484,454,1600000,32,0,1,10.67,50000.0,32,299.9062792877226,2018-05-12,5,2,12
1484,485,1350000,9,0,1,19.57,150000.0,9,45.988758303525806,2018-05-12,5,2,12
1484,365,1330000,19,0,6,1.02,70000.0,19,1862.745098039216,2018-05-12,5,2,12
1484,397,1300000,52,0,3,5.19,25000.0,52,1001.926782273603,2018-05-12,5,2,12
1484,442,1200000,15,0,1,7.69,80000.0,15,195.05851755526658,2018-05-12,5,2,12
1484,453,1140000,19,0,3,4.11,60000.0,19,462.28710462287097,2018-05-12,5,2,12
1484,531,1080000,18,0,4,5.98,60000.0,18,301.0033444816053,2018-05-12,5,2,12
1484,415,1050000,15,0,1,4.46,70000.0,15,336.32286995515693,2018-05-12,5,2,12
1484,50,1000000,10,0,3,3.4,100000.0,10,294.11764705882354,2018-05-12,5,2,12
1484,515,1000000,20,0,1,3.85,50000.0,20,519.4805194805194,2018-05-12,5,2,12
1484,501,950000,21,0,1,10.45,45238.09523809524,21,200.9569377990431,2018-05-12,5,2,12
1484,341,950000,19,0,4,4.32,50000.0,19,439.8148148148148,2018-05-12,5,2,12
1484,323,900000,15,0,4,4.31,60000.0,15,348.02784222737824,2018-05-12,5,2,12
1484,273,900000,18,0,2,2.43,50000.0,18,740.7407407407406,2018-05-12,5,2,12
1484,222,880000,11,0,1,13.1,80000.0,11,83.96946564885496,2018-05-12,5,2,12
1484,249,780000,39,0,2,10.83,20000.0,39,360.1108033240997,2018-05-12,5,2,12
1484,504,560000,8,0,4,1.0,70000.0,8,800.0,2018-05-12,5,2,12
1484,479,480000,6,0,1,3.55,80000.0,6,169.01408450704227,2018-05-12,5,2,12
1484,465,440000,11,0,2,1.67,40000.0,11,658.6826347305389,2018-05-12,5,2,12
1484,447,400000,5,0,2,2.6,80000.0,5,192.3076923076923,2018-05-12,5,2,12
1484,502,300000,6,0,1,2.56,50000.0,6,234.375,2018-05-12,5,2,12
1484,468,280000,4,0,2,1.36,70000.0,4,294.1176470588235,2018-05-12,5,2,12
1484,324,280000,4,0,1,1.94,70000.0,4,206.1855670103093,2018-05-12,5,2,12
1484,441,250000,5,0,4,0.48,50000.0,5,1041.6666666666667,2018-05-12,5,2,12
1484,533,180000,3,0,1,2.73,60000.0,3,109.8901098901099,2018-05-12,5,2,12
1484,448,124530000,832,0,6,71.48,149675.48076923078,832,1163.9619473978735,2018-05-11,5,2,11
1484,304,121500000,816,0,8,43.68,148897.0588235294,816,1868.1318681318683,2018-05-11,5,2,11
1484,141,70050000,470,0,6,40.8,149042.55319148937,470,1151.9607843137255,2018-05-11,5,2,11
1484,186,48000000,600,0,5,23.72,80000.0,600,2529.5109612141655,2018-05-11,5,2,11
1484,89,40500000,270,0,5,39.02,150000.0,270,691.952844695028,2018-05-11,5,2,11
1484,39,38600000,445,0,3,26.92,86741.57303370787,445,1653.046062407132,2018-05-11,5,2,11
1484,34,37800000,315,0,4,71.59,120000.0,315,440.005587372538,2018-05-11,5,2,11
1484,142,36500000,376,15,6,38.1,97074.46808510639,361,986.8766404199474,2018-05-11,5,2,11
1484,52,32900000,329,0,6,9.71,100000.0,329,3388.259526261586,2018-05-11,5,2,11
1484,344,32400000,218,0,3,66.87,148623.85321100918,218,326.005682667863,2018-05-11,5,2,11
1484,396,31900000,319,0,4,54.91,100000.0,319,580.950646512475,2018-05-11,5,2,11
1484,455,30400000,380,5,6,18.1,80000.0,375,2099.4475138121543,2018-05-11,5,2,11
1484,307,30320000,379,0,6,54.69,80000.0,379,692.9968915706711,2018-05-11,5,2,11
1484,518,27780000,285,0,6,40.25,97473.68421052632,285,708.0745341614906,2018-05-11,5,2,11
1484,489,26020000,186,0,8,40.18,139892.47311827957,186,462.9168740666999,2018-05-11,5,2,11
1484,51,24800000,267,0,3,15.32,92883.89513108614,267,1742.8198433420366,2018-05-11,5,2,11
1484,417,24395000,252,0,5,16.69,96805.55555555556,252,1509.8861593768722,2018-05-11,5,2,11
1484,414,20960000,262,0,3,60.65,80000.0,262,431.98680956306674,2018-05-11,5,2,11
1484,120,20000000,209,0,6,9.31,95693.77990430623,209,2244.8979591836733,2018-05-11,5,2,11
1484,198,19670000,281,0,2,75.13,70000.0,281,374.01836816185283,2018-05-11,5,2,11
1484,390,19520000,244,0,8,86.11,80000.0,244,283.35849494832195,2018-05-11,5,2,11
1484,172,19120000,239,0,3,36.21,80000.0,239,660.038663352665,2018-05-11,5,2,11
1484,71,19050000,127,0,1,53.14,150000.0,127,238.99134362062475,2018-05-11,5,2,11
1484,513,18960000,161,0,2,32.53,117763.9751552795,161,494.92775899169993,2018-05-11,5,2,11
1484,72,17760000,148,0,3,48.84,120000.0,148,303.030303030303,2018-05-11,5,2,11
1484,183,17680000,221,0,4,12.28,80000.0,221,1799.6742671009774,2018-05-11,5,2,11
1484,166,17185000,255,0,2,53.68,67392.1568627451,255,475.037257824143,2018-05-11,5,2,11
1484,380,16550000,194,0,2,71.85,85309.27835051547,194,270.0069589422408,2018-05-11,5,2,11
1484,312,16240000,212,0,5,46.7,76603.77358490566,212,453.9614561027837,2018-05-11,5,2,11
1484,250,15760000,197,0,4,10.42,80000.0,197,1890.5950095969288,2018-05-11,5,2,11
1484,524,15600000,105,0,3,68.63,148571.42857142858,105,152.99431735392685,2018-05-11,5,2,11
1484,163,15240000,171,0,3,89.06,89122.80701754386,171,192.00538962497194,2018-05-11,5,2,11
1484,185,14400000,180,0,4,12.1,80000.0,180,1487.603305785124,2018-05-11,5,2,11
1484,181,13100000,131,0,4,18.04,100000.0,131,726.1640798226164,2018-05-11,5,2,11
1484,162,12780000,213,0,6,3.66,60000.0,213,5819.67213114754,2018-05-11,5,2,11
1484,243,12360000,206,0,4,27.54,60000.0,206,748.0029048656501,2018-05-11,5,2,11
1484,167,12250000,175,0,12,3.89,70000.0,175,4498.714652956298,2018-05-11,5,2,11
1484,238,12000000,200,0,4,24.27,60000.0,200,824.0626287597858,2018-05-11,5,2,11
1484,144,11200000,140,0,4,68.63,80000.0,140,203.99242313856917,2018-05-11,5,2,11
1484,245,10920000,182,0,2,28.44,60000.0,182,639.943741209564,2018-05-11,5,2,11
1484,175,10200000,170,0,6,5.98,60000.0,170,2842.809364548495,2018-05-11,5,2,11
1484,115,9600000,96,0,1,33.22,100000.0,96,288.9825406381698,2018-05-11,5,2,11
1484,196,9440000,118,0,3,13.11,80000.0,118,900.0762776506484,2018-05-11,5,2,11
1484,291,9420000,160,0,6,15.69,58875.0,160,1019.7578075207139,2018-05-11,5,2,11
1484,165,8960000,112,0,3,35.0,80000.0,112,320.0,2018-05-11,5,2,11
1484,248,8330000,120,0,2,8.7,69416.66666666667,120,1379.3103448275863,2018-05-11,5,2,11
1484,277,8000000,100,0,3,9.13,80000.0,100,1095.2902519167578,2018-05-11,5,2,11
1484,528,7380000,75,0,2,78.13,98400.0,75,95.99385639319084,2018-05-11,5,2,11
1484,415,6370000,91,0,1,27.08,70000.0,91,336.0413589364845,2018-05-11,5,2,11
1484,499,6120000,51,0,2,12.88,120000.0,51,395.9627329192546,2018-05-11,5,2,11
1484,50,6100000,69,0,3,23.47,88405.79710144928,69,293.99233063485303,2018-05-11,5,2,11
1484,492,5700000,105,3,1,50.48,54285.71428571428,102,208.00316957210777,2018-05-11,5,2,11
1484,94,5670000,81,0,8,1.96,70000.0,81,4132.653061224491,2018-05-11,5,2,11
1484,314,5460000,78,0,2,16.15,70000.0,78,482.9721362229103,2018-05-11,5,2,11
1484,201,4900000,70,0,2,11.04,70000.0,70,634.0579710144928,2018-05-11,5,2,11
1484,339,4860000,81,0,3,9.0,60000.0,81,900.0,2018-05-11,5,2,11
1484,481,4320000,72,0,2,8.91,60000.0,72,808.0808080808081,2018-05-11,5,2,11
1484,480,4260000,72,0,2,32.73,59166.666666666664,72,219.98166819431714,2018-05-11,5,2,11
1484,352,4200000,28,0,1,25.93,150000.0,28,107.98303123794832,2018-05-11,5,2,11
1484,432,4160000,69,0,6,3.77,60289.85507246377,69,1830.238726790451,2018-05-11,5,2,11
1484,247,4160000,87,0,1,23.14,47816.09195402299,87,375.9723422644771,2018-05-11,5,2,11
1484,338,4080000,51,0,2,11.11,80000.0,51,459.04590459045903,2018-05-11,5,2,11
1484,485,4010000,30,0,1,65.22,133666.66666666666,30,45.998160073597056,2018-05-11,5,2,11
1484,453,3870000,71,0,3,15.37,54507.042253521126,71,461.93884189980486,2018-05-11,5,2,11
1484,428,3640000,52,0,2,17.33,70000.0,52,300.0577034045009,2018-05-11,5,2,11
1484,475,3360000,48,0,2,16.55,70000.0,48,290.03021148036254,2018-05-11,5,2,11
1484,253,3150000,45,0,3,15.79,70000.0,45,284.99050031665615,2018-05-11,5,2,11
1484,292,3120000,52,0,2,14.29,60000.0,52,363.890832750175,2018-05-11,5,2,11
1484,73,3000000,25,0,1,25.51,120000.0,25,98.00078400627204,2018-05-11,5,2,11
1484,365,2940000,42,0,6,2.25,70000.0,42,1866.6666666666667,2018-05-11,5,2,11
1484,323,2880000,48,0,4,13.79,60000.0,48,348.07831762146486,2018-05-11,5,2,11
1484,254,2800000,40,0,4,4.05,70000.0,40,987.6543209876545,2018-05-11,5,2,11
1484,225,2800000,40,0,4,4.41,70000.0,40,907.0294784580499,2018-05-11,5,2,11
1484,474,2800000,35,0,2,76.09,80000.0,35,45.998160073597056,2018-05-11,5,2,11
1484,515,2750000,55,0,1,10.58,50000.0,55,519.8487712665407,2018-05-11,5,2,11
1484,531,2580000,43,0,4,14.29,60000.0,43,300.9097270818755,2018-05-11,5,2,11
1484,486,2210000,60,0,1,21.43,36833.333333333336,60,279.98133457769484,2018-05-11,5,2,11
1484,461,2200000,44,0,1,55.0,50000.0,44,80.0,2018-05-11,5,2,11
1484,321,2050000,41,0,1,9.4,50000.0,41,436.17021276595744,2018-05-11,5,2,11
1484,237,1800000,30,0,2,4.41,60000.0,30,680.2721088435374,2018-05-11,5,2,11
1484,463,1800000,30,0,1,9.68,60000.0,30,309.91735537190084,2018-05-11,5,2,11
1484,447,1760000,22,0,2,11.46,80000.0,22,191.9720767888307,2018-05-11,5,2,11
1484,504,1330000,19,0,6,1.58,70000.0,19,1202.5316455696202,2018-05-11,5,2,11
1484,496,1210000,25,0,2,11.63,48400.0,25,214.96130696474634,2018-05-11,5,2,11
1484,454,1200000,24,0,1,8.0,50000.0,24,300.0,2018-05-11,5,2,11
1484,506,1200000,15,0,1,3.75,80000.0,15,400.0,2018-05-11,5,2,11
1484,472,1050000,15,0,1,5.21,70000.0,15,287.90786948176583,2018-05-11,5,2,11
1484,222,1040000,13,0,1,15.48,80000.0,13,83.97932816537468,2018-05-11,5,2,11
1484,324,980000,14,0,2,3.4,70000.0,14,411.764705882353,2018-05-11,5,2,11
1484,397,950000,19,0,2,2.84,50000.0,19,669.0140845070423,2018-05-11,5,2,11
1484,501,880000,22,0,1,10.95,40000.0,22,200.91324200913246,2018-05-11,5,2,11
1484,509,850000,17,0,2,3.31,50000.0,17,513.595166163142,2018-05-11,5,2,11
1484,533,840000,14,0,1,12.73,60000.0,14,109.97643362136684,2018-05-11,5,2,11
1484,341,800000,16,0,4,3.64,50000.0,16,439.56043956043953,2018-05-11,5,2,11
1484,273,650000,13,0,2,1.76,50000.0,13,738.6363636363636,2018-05-11,5,2,11
1484,285,600000,6,0,2,5.0,100000.0,6,120.0,2018-05-11,5,2,11
1484,249,600000,30,0,2,8.33,20000.0,30,360.1440576230492,2018-05-11,5,2,11
1484,441,500000,10,0,4,0.96,50000.0,10,1041.6666666666667,2018-05-11,5,2,11
1484,534,420000,6,0,2,5.88,70000.0,6,102.04081632653062,2018-05-11,5,2,11
1484,468,420000,6,0,2,2.04,70000.0,6,294.1176470588235,2018-05-11,5,2,11
1484,479,160000,2,0,1,1.18,80000.0,2,169.49152542372883,2018-05-11,5,2,11
1484,524,1500000,10,0,1,43.48,150000.0,10,22.99908003679853,2018-08-01,8,3,1
1484,448,108265000,729,0,6,62.63,148511.6598079561,729,1163.978923838416,2018-05-10,5,2,10
1484,304,103200000,691,0,8,36.99,149348.76989869753,691,1868.072452014058,2018-05-10,5,2,10
1484,141,51260000,348,0,6,30.21,147298.85057471265,348,1151.9364448857993,2018-05-10,5,2,10
1484,186,50880000,636,0,5,25.14,80000.0,636,2529.832935560859,2018-05-10,5,2,10
1484,307,42720000,534,0,6,77.06,80000.0,534,692.9665195951206,2018-05-10,5,2,10
1484,89,40200000,268,0,4,50.38,150000.0,268,531.9571258435886,2018-05-10,5,2,10
1484,34,38040000,317,0,4,72.05,120000.0,317,439.9722414989591,2018-05-10,5,2,10
1484,51,30500000,336,0,12,10.31,90773.80952380953,336,3258.971871968962,2018-05-10,5,2,10
1484,396,28000000,298,0,4,51.29,93959.73154362416,298,581.0099434587639,2018-05-10,5,2,10
1484,344,27600000,186,0,3,57.06,148387.09677419355,186,325.97266035751835,2018-05-10,5,2,10
1484,71,27150000,181,0,1,75.73,150000.0,181,239.00699854747126,2018-05-10,5,2,10
1484,417,26120000,278,0,5,18.41,93956.8345323741,278,1510.048886474742,2018-05-10,5,2,10
1484,120,25000000,250,0,6,11.14,100000.0,250,2244.1651705565528,2018-05-10,5,2,10
1484,489,24930000,176,0,8,38.39,141647.72727272726,176,458.45272206303724,2018-05-10,5,2,10
1484,52,24200000,243,0,6,7.17,99588.47736625515,243,3389.121338912134,2018-05-10,5,2,10
1484,518,22120000,275,2,6,43.93,80436.36363636363,273,625.9959025722741,2018-05-10,5,2,10
1484,455,21920000,274,5,6,13.05,80000.0,269,2099.616858237548,2018-05-10,5,2,10
1484,163,19800000,209,0,4,88.19,94736.84210526316,209,236.9883206712779,2018-05-10,5,2,10
1484,166,18025000,266,0,2,56.0,67763.15789473684,266,475.0,2018-05-10,5,2,10
1484,390,17840000,227,1,8,81.75,78590.30837004405,226,277.67584097859327,2018-05-10,5,2,10
1484,183,17200000,215,0,4,11.94,80000.0,215,1800.6700167504189,2018-05-10,5,2,10
1484,513,15840000,132,0,1,53.44,120000.0,132,247.0059880239521,2018-05-10,5,2,10
1484,481,15420000,257,0,2,31.81,60000.0,257,807.922037095253,2018-05-10,5,2,10
1484,198,15120000,216,0,2,57.75,70000.0,216,374.025974025974,2018-05-10,5,2,10
1484,414,14320000,179,0,3,41.44,80000.0,179,431.949806949807,2018-05-10,5,2,10
1484,142,13900000,143,0,6,14.49,97202.7972027972,143,986.887508626639,2018-05-10,5,2,10
1484,172,13680000,171,0,3,25.91,80000.0,171,659.9768429177924,2018-05-10,5,2,10
1484,352,12900000,88,0,1,81.48,146590.9090909091,88,108.00196367206676,2018-05-10,5,2,10
1484,165,12240000,161,0,5,27.76,76024.8447204969,161,579.9711815561959,2018-05-10,5,2,10
1484,499,11640000,97,0,2,24.49,120000.0,97,396.08003266639446,2018-05-10,5,2,10
1484,380,11280000,135,0,2,50.0,83555.55555555556,135,270.0,2018-05-10,5,2,10
1484,245,11220000,187,0,2,29.22,60000.0,187,639.9726214921287,2018-05-10,5,2,10
1484,175,10800000,180,0,6,6.34,60000.0,180,2839.1167192429025,2018-05-10,5,2,10
1484,167,10500000,150,0,12,3.33,70000.0,150,4504.504504504504,2018-05-10,5,2,10
1484,243,10320000,172,0,4,22.99,60000.0,172,748.1513701609396,2018-05-10,5,2,10
1484,181,10050000,118,0,4,16.25,85169.49152542373,118,726.1538461538462,2018-05-10,5,2,10
1484,524,10050000,67,0,3,43.79,150000.0,67,153.00296871431834,2018-05-10,5,2,10
1484,185,9600000,120,0,8,4.03,80000.0,120,2977.667493796526,2018-05-10,5,2,10
1484,39,9450000,100,0,4,5.48,94500.0,100,1824.8175182481748,2018-05-10,5,2,10
1484,266,9300000,62,0,2,20.0,150000.0,62,310.0,2018-05-10,5,2,10
1484,250,8800000,110,0,4,5.82,80000.0,110,1890.0343642611683,2018-05-10,5,2,10
1484,73,8760000,73,0,1,74.49,120000.0,73,97.99973150758493,2018-05-10,5,2,10
1484,291,8700000,145,0,6,14.22,60000.0,145,1019.6905766526019,2018-05-10,5,2,10
1484,479,8640000,216,0,2,100.0,40000.0,216,216.0,2018-05-10,5,2,10
1484,162,8580000,163,0,7,2.4,52638.03680981595,163,6791.666666666667,2018-05-10,5,2,10
1484,312,8560000,113,0,4,34.98,75752.21238938053,113,323.04173813607775,2018-05-10,5,2,10
1484,277,8240000,103,0,3,9.41,80000.0,103,1094.5802337938364,2018-05-10,5,2,10
1484,72,7920000,66,0,3,21.78,120000.0,66,303.030303030303,2018-05-10,5,2,10
1484,314,7700000,110,0,2,22.77,70000.0,110,483.09178743961354,2018-05-10,5,2,10
1484,485,6300000,42,0,1,91.3,150000.0,42,46.002190580503836,2018-05-10,5,2,10
1484,453,6210000,146,0,3,31.6,42534.24657534246,146,462.02531645569616,2018-05-10,5,2,10
1484,253,6160000,88,0,3,30.88,70000.0,88,284.9740932642487,2018-05-10,5,2,10
1484,238,6120000,102,0,3,16.5,60000.0,102,618.1818181818181,2018-05-10,5,2,10
1484,428,6020000,86,0,2,28.67,70000.0,86,299.96512033484476,2018-05-10,5,2,10
1484,201,6020000,86,0,2,13.56,70000.0,86,634.2182890855457,2018-05-10,5,2,10
1484,196,6000000,75,0,3,8.33,80000.0,75,900.3601440576231,2018-05-10,5,2,10
1484,339,5820000,97,0,2,16.17,60000.0,97,599.8763141620284,2018-05-10,5,2,10
1484,50,5800000,58,0,3,19.73,100000.0,58,293.9685757729346,2018-05-10,5,2,10
1484,474,5680000,71,0,2,88.75,80000.0,71,80.0,2018-05-10,5,2,10
1484,144,5520000,69,0,4,33.82,80000.0,69,204.0212891780012,2018-05-10,5,2,10
1484,247,5520000,111,0,1,29.52,49729.72972972973,111,376.0162601626016,2018-05-10,5,2,10
1484,94,4760000,68,0,6,2.2,70000.0,68,3090.9090909090905,2018-05-10,5,2,10
1484,254,4760000,68,0,4,6.88,70000.0,68,988.3720930232558,2018-05-10,5,2,10
1484,528,4680000,43,0,2,44.79,108837.20930232559,43,96.00357222594329,2018-05-10,5,2,10
1484,152,4440000,58,0,1,25.89,76551.72413793103,58,224.02471996910003,2018-05-10,5,2,10
1484,415,4270000,61,0,1,18.15,70000.0,61,336.08815426997245,2018-05-10,5,2,10
1484,442,4240000,53,0,1,27.18,80000.0,53,194.9963208241354,2018-05-10,5,2,10
1484,222,4160000,52,0,1,9.27,80000.0,52,560.9492988133766,2018-05-10,5,2,10
1484,321,4050000,81,0,1,18.58,50000.0,81,435.9526372443488,2018-05-10,5,2,10
1484,365,3920000,56,0,6,3.01,70000.0,56,1860.46511627907,2018-05-10,5,2,10
1484,454,3900000,78,0,1,26.0,50000.0,78,300.0,2018-05-10,5,2,10
1484,338,3720000,51,0,2,11.11,72941.17647058824,51,459.04590459045903,2018-05-10,5,2,10
1484,225,3640000,52,0,4,5.73,70000.0,52,907.5043630017451,2018-05-10,5,2,10
1484,248,3150000,45,0,2,3.26,70000.0,45,1380.3680981595094,2018-05-10,5,2,10
1484,480,3120000,52,9,1,47.27,60000.0,43,110.00634651999152,2018-05-10,5,2,10
1484,531,2880000,55,0,4,18.27,52363.63636363636,55,301.03995621237,2018-05-10,5,2,10
1484,168,2600000,26,0,3,6.42,100000.0,26,404.98442367601245,2018-05-10,5,2,10
1484,501,2520000,56,0,1,27.86,45000.0,56,201.00502512562812,2018-05-10,5,2,10
1484,273,2510000,51,0,2,6.89,49215.686274509804,51,740.2031930333817,2018-05-10,5,2,10
